study_id;median_N;se_N;N;total_SNP;mean_beta;result_lin_reg;delta_prop;over_threshold;beta_PZ;se_beta_PZ;intercept_PZ;se_intercept_PZ
NEALE2_20003_1140917034;0.9999986074833608;0.0807418224689508;361141.0;7794622;0.0005388265472718844;Row(beta=0.9999780654907227, beta_stderr=1.8193496709173473e-09, intercept=-1.1766458385409351e-07, intercept_stderr=1.1093476137702396e-09);0.007516240720750752;57723;0.9999780654907227;1.8193496709173473e-09;-1.1766458385409351e-07;1.1093476137702396e-09
NEALE2_20003_1140922174;0.9999992231260667;0.09238488982482261;361141.0;13263412;-2.5958206459946942e-05;Row(beta=0.9999784827232361, beta_stderr=1.5066800029828187e-09, intercept=-2.935617544608249e-07, intercept_stderr=9.44442302142079e-10);0.004728728113339894;60950;0.9999784827232361;1.5066800029828187e-09;-2.935617544608249e-07;9.44442302142079e-10
NEALE2_20003_1140922714;1.000000058650384;0.08062110015813295;361141.0;6956861;0.0005792691538512002;Row(beta=0.999978244304657, beta_stderr=1.7701994314833769e-09, intercept=-1.7045891809175373e-07, intercept_stderr=1.0864963373435899e-09);0.008170696024686187;55989;0.999978244304657;1.7701994314833769e-09;-1.7045891809175373e-07;1.0864963373435899e-09
NEALE2_20003_1140923276;0.999997734603487;0.08106205013073162;361141.0;8227143;-2.1737727788363516e-05;Row(beta=0.9999781847000122, beta_stderr=1.8406828283801246e-09, intercept=-1.5280667753359012e-07, intercept_stderr=1.1290364199112446e-09);0.007195445199439037;58337;0.9999781847000122;1.8406828283801246e-09;-1.5280667753359012e-07;1.1290364199112446e-09
NEALE2_20003_1140923336;0.9999976938097809;0.0828984483215448;361141.0;9731191;-0.0009276034477445474;Row(beta=0.999978244304657, beta_stderr=1.704216767706157e-09, intercept=-1.7377699634835153e-07, intercept_stderr=1.0567813291118e-09);0.0062272248731325254;59753;0.999978244304657;1.704216767706157e-09;-1.7377699634835153e-07;1.0567813291118e-09
NEALE2_20003_1140923346;0.9999966009581355;0.09295262677804095;361141.0;13564638;0.00026970251082310075;Row(beta=0.9999783635139465, beta_stderr=1.3253445008132303e-09, intercept=-2.4389822783632553e-07, intercept_stderr=8.485157021453915e-10);0.00464507581140881;60989;0.9999783635139465;1.3253445008132303e-09;-2.4389822783632553e-07;8.485157021453915e-10
NEALE2_20003_1140923348;0.9999977164117393;0.08153109447023361;361141.0;8731254;3.4211994548972153e-06;Row(beta=0.999978244304657, beta_stderr=1.7863857060262944e-09, intercept=-1.8502821319543727e-07, intercept_stderr=1.0951211049103904e-09);0.006849232299429947;58946;0.999978244304657;1.7863857060262944e-09;-1.8502821319543727e-07;1.0951211049103904e-09
NEALE2_20003_1140923402;0.9999979068588546;0.08189651598998454;361141.0;9076645;0.00021788013182348585;Row(beta=0.9999781250953674, beta_stderr=1.7161023713185841e-09, intercept=-1.3321476899363915e-07, intercept_stderr=1.049483389081729e-09);0.00662279705749823;59261;0.9999781250953674;1.7161023713185841e-09;-1.3321476899363915e-07;1.049483389081729e-09
NEALE2_20003_1140923484;0.9999993067843155;0.08105551625205827;361141.0;8189350;5.855178130404524e-05;Row(beta=0.9999781847000122, beta_stderr=1.8520535105537306e-09, intercept=-1.5011941911780013e-07, intercept_stderr=1.1332162985766558e-09);0.0072237211060759135;58296;0.9999781847000122;1.8520535105537306e-09;-1.5011941911780013e-07;1.1332162985766558e-09
NEALE2_20003_1140923572;0.9999966679374879;0.08068377908242817;361141.0;7435665;-0.00027038624935851415;Row(beta=0.9999781847000122, beta_stderr=1.8570955884200657e-09, intercept=-1.662831294879652e-07, intercept_stderr=1.1494025731195734e-09);0.0077887941785132;57054;0.9999781847000122;1.8570955884200657e-09;-1.662831294879652e-07;1.1494025731195734e-09
NEALE2_20003_1140923670;1.0000021430113881;0.08350809447924072;361141.0;9989074;-0.00022771448722449367;Row(beta=0.999978244304657, beta_stderr=1.7668123630798505e-09, intercept=-1.9059565659063082e-07, intercept_stderr=1.0977322384420063e-09);0.006080561037646746;59892;0.999978244304657;1.7668123630798505e-09;-1.9059565659063082e-07;1.0977322384420063e-09
NEALE2_20003_1140926606;1.0000003983768189;0.08949371869723621;361141.0;12218391;8.786572978548163e-05;Row(beta=0.9999783635139465, beta_stderr=1.4216325894267356e-09, intercept=-2.2852366043935035e-07, intercept_stderr=8.95388929667007e-10);0.005068583476741918;60688;0.9999783635139465;1.4216325894267356e-09;-2.2852366043935035e-07;8.95388929667007e-10
NEALE2_20003_1140926732;1.000003818599309;0.08551454561972532;361141.0;10859014;6.546217491538943e-05;Row(beta=0.9999781847000122, beta_stderr=1.558186690786556e-09, intercept=-1.6328944241195131e-07, intercept_stderr=9.63493840266949e-10);0.00563237497247325;60259;0.9999781847000122;1.558186690786556e-09;-1.6328944241195131e-07;9.63493840266949e-10
NEALE2_20003_1140927730;0.9999989452824251;0.08107668974463879;361141.0;8288268;0.0003497136064325473;Row(beta=0.9999783039093018, beta_stderr=1.8661958645083132e-09, intercept=-2.0395364686009998e-07, intercept_stderr=1.1594099014189396e-09);0.007153188443732503;58427;0.9999783039093018;1.8661958645083132e-09;-2.0395364686009998e-07;1.1594099014189396e-09
NEALE2_20003_1140928004;0.9999985807213662;0.08068375107920088;361141.0;7422445;-0.00039782249801978984;Row(beta=0.9999781250953674, beta_stderr=1.8035071214228537e-09, intercept=-1.3764817197170487e-07, intercept_stderr=1.099314750341307e-09);0.007800119993430038;57035;0.9999781250953674;1.8035071214228537e-09;-1.3764817197170487e-07;1.099314750341307e-09
NEALE2_20003_1140928274;0.9999995890803832;0.08141184068244811;361141.0;8581578;-0.00042162302994858163;Row(beta=0.9999781847000122, beta_stderr=1.7842348709606881e-09, intercept=-1.562778635388895e-07, intercept_stderr=1.0951923812285713e-09);0.006949671190851655;58781;0.9999781847000122;1.7842348709606881e-09;-1.562778635388895e-07;1.0951923812285713e-09
NEALE2_20003_1140929012;0.9999990708443405;0.0837269010546139;361141.0;10087100;0.000230385935954477;Row(beta=0.9999781847000122, beta_stderr=1.8176333771435793e-09, intercept=-1.4957883820443385e-07, intercept_stderr=1.120291859280087e-09);0.006027366960578305;59950;0.9999781847000122;1.8176333771435793e-09;-1.4957883820443385e-07;1.120291859280087e-09
